experiencia,episodio,passos,recompensa_total,recompensa_descontada,sucesso
Labirinto_Treino,7810,23,74.00,-0.562234,1
Labirinto_Treino,7811,49,52.00,-9.300105,1
Labirinto_Treino,7812,1,100.00,100.000000,1
Labirinto_Treino,7813,15,86.00,15.164472,1
Labirinto_Treino,7814,41,56.00,-8.485354,1
Labirinto_Treino,7815,10,91.00,32.616254,1
Labirinto_Treino,7816,6,95.00,54.953900,1
Labirinto_Treino,7817,57,40.00,-10.239059,1
Labirinto_Treino,7818,28,73.00,-3.603529,1
Labirinto_Treino,7819,10,91.00,32.616254,1
Labirinto_Treino,7820,25,76.00,-1.225691,1
Labirinto_Treino,7821,24,77.00,-0.250768,1
Labirinto_Treino,7822,13,88.00,21.067249,1
Labirinto_Treino,7823,13,88.00,21.067249,1
Labirinto_Treino,7824,31,66.00,-8.576973,1
Labirinto_Treino,7825,64,17.00,-15.296127,1
Labirinto_Treino,7826,5,96.00,62.171000,1
Labirinto_Treino,7827,55,30.00,-11.445599,1
Labirinto_Treino,7828,21,80.00,3.373432,1
Labirinto_Treino,7829,17,84.00,10.383222,1
Labirinto_Treino,7830,1,100.00,100.000000,1
Labirinto_Treino,7831,11,90.00,28.354628,1
Labirinto_Treino,7832,35,62.00,-8.490270,1
Labirinto_Treino,7833,1,100.00,100.000000,1
Labirinto_Treino,7834,11,86.00,25.730228,1
Labirinto_Treino,7835,47,50.00,-10.685614,1
Labirinto_Treino,7836,2,99.00,89.000000,1
Labirinto_Treino,7837,4,93.00,66.590000,1
Labirinto_Treino,7838,30,67.00,-6.540727,1
Labirinto_Treino,7839,26,71.00,-5.343122,1
Labirinto_Treino,7840,27,70.00,-6.132810,1
Labirinto_Treino,7841,25,76.00,-1.225691,1
Labirinto_Treino,7842,14,87.00,17.960524,1
Labirinto_Treino,7843,29,68.00,-7.483176,1
Labirinto_Treino,7844,13,84.00,18.151249,1
Labirinto_Treino,7845,57,40.00,-10.522283,1
Labirinto_Treino,7846,62,11.00,-15.342256,1
Labirinto_Treino,7847,21,80.00,3.373432,1
Labirinto_Treino,7848,8,93.00,42.612659,1
Labirinto_Treino,7849,10,91.00,32.616254,1
Labirinto_Treino,7850,72,29.00,-9.937969,1
Labirinto_Treino,7851,6,95.00,54.953900,1
Labirinto_Treino,7852,51,42.00,-12.300057,1
Labirinto_Treino,7853,30,71.00,-4.818858,1
Labirinto_Treino,7854,27,70.00,-3.559897,1
Labirinto_Treino,7855,33,60.00,-7.981969,1
Labirinto_Treino,7856,12,89.00,24.519166,1
Labirinto_Treino,7857,16,85.00,12.648025,1
Labirinto_Treino,7858,45,56.00,-8.933249,1
Labirinto_Treino,7859,20,77.00,0.859369,1
Labirinto_Treino,7860,48,45.00,-11.323931,1
Labirinto_Treino,7861,6,95.00,54.953900,1
Labirinto_Treino,7862,76,21.00,-12.875301,1
Labirinto_Treino,7863,51,46.00,-9.826993,1
Labirinto_Treino,7864,9,92.00,37.351393,1
Labirinto_Treino,7865,7,94.00,48.458510,1
Labirinto_Treino,7866,10,91.00,32.616254,1
Labirinto_Treino,7867,45,48.00,-9.320534,1
Labirinto_Treino,7868,34,67.00,-6.600653,1
Labirinto_Treino,7869,6,95.00,54.953900,1
Labirinto_Treino,7870,52,37.00,-15.424085,1
Labirinto_Treino,7871,13,88.00,21.067249,1
Labirinto_Treino,7872,14,87.00,17.960524,1
Labirinto_Treino,7873,52,37.00,-14.966792,1
Labirinto_Treino,7874,68,25.00,-10.785669,1
Labirinto_Treino,7875,8,93.00,42.612659,1
Labirinto_Treino,7876,12,89.00,24.519166,1
Labirinto_Treino,7877,2,99.00,89.000000,1
Labirinto_Treino,7878,7,94.00,48.458510,1
Labirinto_Treino,7879,6,95.00,54.953900,1
Labirinto_Treino,7880,7,94.00,48.458510,1
Labirinto_Treino,7881,11,90.00,28.354628,1
Labirinto_Treino,7882,30,71.00,-4.818858,1
Labirinto_Treino,7883,10,91.00,32.616254,1
Labirinto_Treino,7884,8,93.00,42.612659,1
Labirinto_Treino,7885,20,77.00,1.943369,1
Labirinto_Treino,7886,7,94.00,48.458510,1
Labirinto_Treino,7887,8,93.00,42.612659,1
Labirinto_Treino,7888,85,-12.00,-16.861849,1
Labirinto_Treino,7889,7,94.00,48.458510,1
Labirinto_Treino,7890,9,92.00,37.351393,1
Labirinto_Treino,7891,41,52.00,-11.323431,1
Labirinto_Treino,7892,26,71.00,-3.652804,1
Labirinto_Treino,7893,84,-3.00,-10.485526,1
Labirinto_Treino,7894,11,90.00,28.354628,1
Labirinto_Treino,7895,15,86.00,15.164472,1
Labirinto_Treino,7896,4,97.00,70.190000,1
Labirinto_Treino,7897,3,98.00,79.100000,1
Labirinto_Treino,7898,11,90.00,28.354628,1
Labirinto_Treino,7899,53,40.00,-10.345233,1
Labirinto_Treino,7900,10,91.00,32.616254,1
Labirinto_Treino,7901,68,25.00,-11.520829,1
Labirinto_Treino,7902,5,96.00,62.171000,1
Labirinto_Treino,7903,1,100.00,100.000000,1
Labirinto_Treino,7904,37,64.00,-7.521876,1
Labirinto_Treino,7905,5,96.00,62.171000,1
Labirinto_Treino,7906,42,59.00,-8.536693,1
Labirinto_Treino,7907,61,36.00,-9.861452,1
Labirinto_Treino,7908,31,70.00,-5.336973,1
Labirinto_Treino,7909,59,42.00,-9.755962,1
Labirinto_Treino,7910,16,85.00,12.648025,1
Labirinto_Treino,7911,4,97.00,70.190000,1
Labirinto_Treino,7912,37,64.00,-7.521876,1
Labirinto_Treino,7913,14,87.00,17.960524,1
Labirinto_Treino,7914,7,94.00,48.458510,1
Labirinto_Treino,7915,42,55.00,-11.452693,1
Labirinto_Treino,7916,9,92.00,37.351393,1
Labirinto_Treino,7917,36,65.00,-7.246529,1
Labirinto_Treino,7918,57,32.00,-14.153362,1
Labirinto_Treino,7919,11,90.00,28.354628,1
Labirinto_Treino,7920,7,94.00,48.458510,1
Labirinto_Treino,7921,16,85.00,12.648025,1
Labirinto_Treino,7922,68,29.00,-11.627323,1
Labirinto_Treino,7923,4,97.00,70.190000,1
Labirinto_Treino,7924,5,96.00,62.171000,1
Labirinto_Treino,7925,14,87.00,17.960524,1
Labirinto_Treino,7926,53,44.00,-10.455870,1
Labirinto_Treino,7927,14,87.00,17.960524,1
Labirinto_Treino,7928,11,90.00,28.354628,1
Labirinto_Treino,7929,7,94.00,48.458510,1
Labirinto_Treino,7930,58,39.00,-10.395933,1
Labirinto_Treino,7931,14,87.00,17.960524,1
Labirinto_Treino,7932,30,71.00,-4.818858,1
Labirinto_Treino,7933,45,52.00,-9.756813,1
Labirinto_Treino,7934,80,9.00,-10.436609,1
Labirinto_Treino,7935,8,93.00,42.612659,1
Labirinto_Treino,7936,27,74.00,-2.892810,1
Labirinto_Treino,7937,4,97.00,70.190000,1
Labirinto_Treino,7938,95,6.00,-9.994502,1
Labirinto_Treino,7939,6,95.00,54.953900,1
Labirinto_Treino,7940,9,92.00,37.351393,1
Labirinto_Treino,7941,12,89.00,24.519166,1
Labirinto_Treino,7942,13,88.00,21.067249,1
Labirinto_Treino,7943,11,90.00,28.354628,1
Labirinto_Treino,7944,4,97.00,70.190000,1
Labirinto_Treino,7945,6,95.00,54.953900,1
Labirinto_Treino,7946,10,91.00,32.616254,1
Labirinto_Treino,7947,5,96.00,62.171000,1
Labirinto_Treino,7948,14,87.00,17.960524,1
Labirinto_Treino,7949,10,91.00,32.616254,1
Labirinto_Treino,7950,27,74.00,-2.892810,1
Labirinto_Treino,7951,42,47.00,-11.144683,1
Labirinto_Treino,7952,68,25.00,-9.950227,1
Labirinto_Treino,7953,12,89.00,24.519166,1
Labirinto_Treino,7954,2,99.00,89.000000,1
Labirinto_Treino,7955,37,64.00,-7.521876,1
Labirinto_Treino,7956,32,65.00,-8.719275,1
Labirinto_Treino,7957,41,60.00,-8.374103,1
Labirinto_Treino,7958,24,77.00,-0.250768,1
Labirinto_Treino,7959,12,89.00,24.519166,1
Labirinto_Treino,7960,25,76.00,-1.225691,1
Labirinto_Treino,7961,11,90.00,28.354628,1
Labirinto_Treino,7962,80,17.00,-12.889298,1
Labirinto_Treino,7963,8,93.00,42.612659,1
Labirinto_Treino,7964,1,100.00,100.000000,1
Labirinto_Treino,7965,17,84.00,10.383222,1
Labirinto_Treino,7966,31,62.00,-9.248615,1
Labirinto_Treino,7967,5,96.00,62.171000,1
Labirinto_Treino,7968,3,98.00,79.100000,1
Labirinto_Treino,7969,34,67.00,-6.600653,1
Labirinto_Treino,7970,11,90.00,28.354628,1
Labirinto_Treino,7971,19,82.00,6.510410,1
Labirinto_Treino,7972,20,81.00,4.859369,1
Labirinto_Treino,7973,13,88.00,21.067249,1
Labirinto_Treino,7974,58,39.00,-9.809948,1
Labirinto_Treino,7975,8,93.00,42.612659,1
Labirinto_Treino,7976,53,40.00,-9.749819,1
Labirinto_Treino,7977,69,28.00,-9.974033,1
Labirinto_Treino,7978,26,71.00,-4.465082,1
Labirinto_Treino,7979,96,-11.00,-10.897447,1
Labirinto_Treino,7980,53,40.00,-12.475352,1
Labirinto_Treino,7981,51,50.00,-9.433085,1
Labirinto_Treino,7982,25,76.00,-1.225691,1
Labirinto_Treino,7983,18,83.00,8.344900,1
Labirinto_Treino,7984,12,89.00,24.519166,1
Labirinto_Treino,7985,31,62.00,-10.466691,1
Labirinto_Treino,7986,9,92.00,37.351393,1
Labirinto_Treino,7987,54,43.00,-9.756283,1
Labirinto_Treino,7988,38,55.00,-12.922876,1
Labirinto_Treino,7989,27,66.00,-6.825556,1
Labirinto_Treino,7990,56,45.00,-9.665242,1
Labirinto_Treino,7991,1,100.00,100.000000,1
Labirinto_Treino,7992,62,27.00,-11.633724,1
Labirinto_Treino,7993,56,33.00,-11.918800,1
Labirinto_Treino,7994,34,63.00,-8.726417,1
Labirinto_Treino,7995,8,93.00,42.612659,1
Labirinto_Treino,7996,55,38.00,-11.288980,1
Labirinto_Treino,7997,98,-9.00,-10.671675,1
Labirinto_Treino,7998,6,95.00,54.953900,1
Labirinto_Treino,7999,31,66.00,-7.961373,1
Labirinto_Treino,8000,2,99.00,89.000000,1
Labirinto_Treino,8001,47,46.00,-13.631174,1
Labirinto_Treino,8002,7,90.00,44.858510,1
Labirinto_Treino,8003,76,17.00,-10.719063,1
Labirinto_Treino,8004,20,81.00,4.859369,1
Labirinto_Treino,8005,35,54.00,-12.214944,1
Labirinto_Treino,8006,12,89.00,24.519166,1
Labirinto_Treino,8007,27,70.00,-6.132810,1
Labirinto_Treino,8008,16,85.00,12.648025,1
Labirinto_Treino,8009,7,94.00,48.458510,1
Labirinto_Treino,8010,6,95.00,54.953900,1
Labirinto_Treino,8011,9,92.00,37.351393,1
Labirinto_Treino,8012,28,69.00,-5.729293,1
Labirinto_Treino,8013,8,93.00,42.612659,1
Labirinto_Treino,8014,1,100.00,100.000000,1
Labirinto_Treino,8015,46,51.00,-9.954996,1
Labirinto_Treino,8016,30,71.00,-4.818858,1
Labirinto_Treino,8017,38,63.00,-7.769688,1
Labirinto_Treino,8018,4,97.00,70.190000,1
Labirinto_Treino,8019,17,80.00,7.758822,1
Labirinto_Treino,8020,49,36.00,-14.511747,1
Labirinto_Treino,8021,32,69.00,-5.803275,1
Labirinto_Treino,8022,12,89.00,24.519166,1
Labirinto_Treino,8023,10,91.00,32.616254,1
Labirinto_Treino,8024,27,74.00,-2.892810,1
Labirinto_Treino,8025,19,82.00,6.510410,1
Labirinto_Treino,8026,13,88.00,21.067249,1
Labirinto_Treino,8027,55,42.00,-13.628047,1
Labirinto_Treino,8028,37,64.00,-7.521876,1
Labirinto_Treino,8029,31,70.00,-5.336973,1
Labirinto_Treino,8030,18,83.00,8.344900,1
Labirinto_Treino,8031,77,-32.00,-14.988228,1
Labirinto_Treino,8032,31,66.00,-9.336973,1
Labirinto_Treino,8033,14,87.00,17.960524,1
Labirinto_Treino,8034,26,67.00,-3.504500,1
Labirinto_Treino,8035,13,88.00,21.067249,1
Labirinto_Treino,8036,7,94.00,48.458510,1
Labirinto_Treino,8037,12,89.00,24.519166,1
Labirinto_Treino,8038,11,86.00,26.632760,1
Labirinto_Treino,8039,39,58.00,-11.992720,1
Labirinto_Treino,8040,16,85.00,12.648025,1
Labirinto_Treino,8041,39,58.00,-9.247962,1
Labirinto_Treino,8042,9,92.00,37.351393,1
Labirinto_Treino,8043,60,29.00,-10.443281,1
Labirinto_Treino,8044,72,9.00,-15.396200,1
Labirinto_Treino,8045,9,92.00,37.351393,1
Labirinto_Treino,8046,12,89.00,24.519166,1
Labirinto_Treino,8047,1,100.00,100.000000,1
Labirinto_Treino,8048,9,92.00,37.351393,1
Labirinto_Treino,8049,11,90.00,28.354628,1
Labirinto_Treino,8050,10,91.00,32.616254,1
Labirinto_Treino,8051,25,76.00,-1.225691,1
Labirinto_Treino,8052,8,93.00,42.612659,1
Labirinto_Treino,8053,32,65.00,-6.197184,1
Labirinto_Treino,8054,5,96.00,62.171000,1
